1	205501	207500
1	212501	245000
1	246501	255500
1	261001	266500
1	274501	276500
1	280501	282500
1	291001	293000
1	302001	304500
1	306001	312500
1	319001	321500
1	357501	360000
1	386501	391000
1	398501	401500
1	441001	444000
1	448501	450500
1	495501	498000
1	498501	500500
1	514501	518500
1	522001	527000
1	530001	533500
1	541501	544500
1	3745501	3748500
1	5114501	5117500
1	5418001	5423500
1	5961501	5966000
1	11100501	11103000
1	11649501	11651500
1	11653001	11655500
1	12996501	12999000
1	14837501	14841000
1	15076501	15078500
1	15922001	15925000
1	19206501	19209500
1	19894001	19896500
1	20059001	20063500
1	22868001	22870500
1	22930001	22932500
1	23077001	23080500
1	23105501	23108000
1	23453501	23459500
1	30458001	30460500
1	30920501	30923500
1	31185001	31189500
1	32958501	32961000
1	35529001	35533500
1	36056001	36061500
1	36119001	36121500
1	38107501	38112500
1	38642001	38647000
1	38844501	38848000
1	41773001	41775000
1	43632501	43635000
1	44809501	44812500
1	48151501	48154000
1	51134501	51138000
1	51308501	51311000
1	53485501	53487500
1	54541001	54550000
1	55103501	55105500
1	55107001	55110000
1	58227501	58230500
1	60863501	60866500
1	61169501	61172000
1	61228001	61230500
1	63821001	63823500
1	65184501	65187000
1	66240501	66243000
1	66357001	66363000
1	66421001	66426000
1	67108001	67110500
1	71482001	71484500
1	71576501	71579500
1	72582501	72587000
1	72836501	72839500
1	74275001	74279000
1	74279501	74281500
1	75081501	75086000
1	75435001	75440500
1	75481501	75484500
1	76352001	76355500
1	83040001	83042000
1	85569001	85571500
1	86702501	86705500
1	87649501	87652500
1	89461501	89467000
1	91907501	91912500
1	93042001	93044500
1	93977001	93980500
1	96497001	96499500
1	102294001	102297000
1	104037501	104040000
1	104778501	104782000
1	105801501	105804000
1	106293501	106297500
1	109046501	109049500
1	109049501	109054000
1	109286001	109289500
1	109486501	109489000
1	109599001	109603500
1	109877501	109883500
1	110131001	110135500
1	110182501	110186000
1	111220501	111223000
1	112311001	112340000
1	114181501	114184000
1	114870001	114873000
1	115132501	115137500
1	116082001	116084500
1	116183501	116186000
1	116630501	116636000
1	118029001	118031500
1	118092001	118094500
1	118726001	118729000
1	119393501	119397000
1	121053001	121056000
1	124104501	124109000
1	125446001	125448500
1	126200001	126206000
1	129267501	129269500
1	129370501	129376500
1	134797001	134799500
1	136533501	136536500
1	136992001	136994000
1	137710001	137718000
1	144474001	144478500
1	144486501	144489500
1	146313001	146316500
1	146642001	146646000
1	146677501	146680000
1	148065001	148073000
1	148373001	148379000
1	149104501	149109000
1	149964001	149966500
1	151546001	151548000
1	151736501	151739000
1	152476501	152479000
1	152733001	152735500
1	154106001	154109000
1	157476501	157479000
2	221001	226000
2	493501	496500
2	2149001	2152000
2	3078001	3084000
2	3602501	3606000
2	4195001	4197500
2	4204001	4206500
2	4207001	4209000
2	4214001	4216000
2	7113501	7115500
2	7751501	7754000
2	8793501	8796000
2	9892501	9896500
2	10428001	10430500
2	11205501	11209500
2	12895001	12897500
2	14442001	14445000
2	15830501	15833500
2	16248501	16251000
2	16318001	16320500
2	16322001	16324500
2	16762001	16766500
2	16998501	17001500
2	18732001	18734500
2	18929501	18933000
2	20270001	20272500
2	21279001	21281500
2	21600501	21607500
2	23911501	23914000
2	25409501	25412000
2	27381001	27384000
2	35796501	35799000
2	36066001	36068000
2	36286001	36288500
2	40075501	40078500
2	40703501	40706500
2	41319501	41322000
2	42739001	42741500
2	43947501	43950000
2	45248001	45252500
2	45311001	45314000
2	45957501	45963500
2	46178001	46180500
2	47848001	47850500
2	48959001	48961500
2	54253001	54257500
2	56289501	56294500
2	57743001	57746000
2	57873501	57877000
2	58725001	58727000
2	60658001	60673000
2	60715001	60736500
2	60740001	60759500
2	62267501	62270000
2	64351001	64353500
2	65916501	65919000
2	66727501	66733000
2	69511001	69513500
2	71897001	71900500
2	73337001	73339500
2	73515001	73518000
2	74175501	74178000
2	74900501	74903000
2	77513001	77525500
2	80110001	80112500
2	83262501	83265000
2	83429001	83432500
2	86519001	86521500
2	86771501	86775000
2	89157501	89165000
2	89167001	89180000
2	89277001	89280000
2	98053001	98055500
2	98056001	98063000
2	99082001	99086500
2	99378501	99381000
2	103282501	103285000
2	104075001	104082000
2	105136001	105138500
2	105705501	105708500
2	106662501	106666000
2	107540501	107543000
2	108183001	108187500
2	109370501	109374500
2	111681001	111683000
2	113374001	113376500
2	114988001	114993000
2	117257001	117260000
2	118853501	118857000
2	120099501	120102000
2	123568501	123572000
2	126189001	126192000
2	128976001	128979000
2	132382001	132384500
2	132537501	132540500
2	132703001	132715000
3	1260501	1263500
3	5023001	5026500
3	6509001	6512000
3	8035001	8039000
3	8159001	8161500
3	10262001	10265000
3	10651001	10653500
3	10705001	10708000
3	11500001	11503000
3	11704501	11709500
3	11712501	11717500
3	11853001	11963500
3	11975001	11978000
3	11979001	11991500
3	11994001	12008500
3	12008501	12012000
3	12013501	12016000
3	13319001	13322500
3	13391501	13394000
3	13549001	13551500
3	13562501	13567500
3	15330501	15333500
3	17408001	17412500
3	17413001	17415000
3	17415001	17417500
3	17450501	17452500
3	17456501	17489500
3	17491501	17495000
3	17930501	17933000
3	17936001	17938000
3	17940001	17943500
3	19732001	19734500
3	20912501	20955000
3	20969501	20972000
3	21029501	21034500
3	21681001	21683500
3	22147501	22150500
3	22636001	22639500
3	22651001	22658000
3	22659001	22661500
3	22664001	22718500
3	22750001	22753000
3	22756501	22769500
3	22774501	22804000
3	22807501	22810500
3	25834501	25837000
3	28160001	28164500
3	28546501	28549500
3	28889501	28892000
3	32257001	32266000
3	32393501	32397000
3	32551001	32553500
3	37684001	37689500
3	38053501	38056500
3	38972501	38975000
3	39473001	39475500
3	44603501	44606000
3	45713001	45715500
3	45735501	45738000
3	49040501	49043000
3	49095501	49100500
3	50945501	50947500
3	51357001	51360500
3	53962501	53965500
3	54384001	54386500
3	54414001	54458000
3	54459501	54472000
3	54505501	54508000
3	54650501	54652500
3	54654501	54664500
3	54864001	54873000
3	54873501	54875500
3	59553001	59555500
3	59556001	59560000
3	62320001	62323000
3	66348501	66351000
3	68263001	68266000
3	72079001	72085000
3	72744001	72747500
3	74178501	74181500
3	76075001	76077500
3	76685501	76688000
3	76691001	76693500
3	77837501	77842000
3	79500501	79506500
3	81573501	81576000
3	81886501	81891000
3	85069501	85071500
3	85104001	85115500
3	89983501	89987000
3	90809001	90811000
3	94002001	94004500
3	94440001	94442500
3	94987001	94991500
3	94997001	94999000
3	95212001	95214500
3	95342501	95345000
3	95813001	95816500
3	98489001	98492000
3	98837501	98840000
3	98854501	98857500
3	99043001	99047000
3	99194501	99197000
3	99217501	99221000
3	100075001	100077000
3	103003001	103005500
3	108545501	108548000
3	113280501	113287500
3	114031501	114033500
3	115917001	115922500
3	117610501	117613000
3	120930501	120933000
3	120990001	120999500
3	121001001	121004000
4	317001	320500
4	334001	337000
4	349001	352000
4	352501	360000
4	378001	381500
4	385001	388500
4	2955001	2958500
4	3384501	3386500
4	3507001	3511000
4	5762001	5765500
4	6801501	6804500
4	9115001	9118500
4	9125501	9129000
4	12970001	12972500
4	22242501	22245000
4	22613501	22616000
4	31166001	31169000
4	31237001	31242500
4	32435501	32438000
4	32484501	32487000
4	32490001	32494000
4	32635001	32638500
4	35800501	35803000
4	37593501	37596000
4	41840001	41842500
4	45215501	45218000
4	47388001	47391500
4	49258001	49260500
4	50444501	50447000
4	50654501	50657000
4	52730001	52732500
4	54511001	54515000
4	59022001	59025000
4	59201501	59205000
4	60384501	60387000
4	62452501	62455000
4	62599001	62601000
4	63628501	63631000
4	64932501	64938000
4	71486501	71489000
4	72386501	72390000
4	74332501	74335000
4	76542001	76544500
4	82254501	82257000
4	82499501	82502000
4	82585501	82588000
4	82686001	82695500
4	82697001	82724000
4	82726501	82729500
4	82761001	82764000
4	85081001	85084000
4	86280001	86285000
4	88327501	88335000
4	88335501	88338500
4	89461001	89467000
4	92081501	92084000
4	94304001	94307500
4	94336501	94341000
